duration_seconds,quiz_seconds,quiz_score,wrong_count,answer_change_count,max_answer_changes_per_question,hidden_count,focus_ratio,total_input_events,active_ratio,face_absent_seconds,longest_face_absence_seconds,absence_count,multiple_faces_seconds,multiple_faces_detected_count,label
44,14,98,0,2,1,0,0.868,133,0.346,16,7,1,0,0,1
551,210,90,1,2,2,1,0.989,162,0.345,0,0,2,0,0,0
329,68,73,3,1,1,0,0.802,203,0.337,54,44,1,0,0,1
471,184,74,3,0,0,0,0.973,106,0.152,7,0,2,0,0,0
253,109,84,2,4,2,2,0.811,90,0.107,20,0,2,0,0,0
669,63,75,2,3,2,0,0.881,215,0.312,5,3,0,0,0,0
467,193,83,2,3,3,2,0.787,149,0.348,20,5,0,0,0,0
623,89,82,2,1,1,0,0.97,198,0.09,17,10,2,0,0,0
535,167,77,2,1,1,0,0.818,165,0.293,9,9,1,0,0,0
676,82,86,1,4,2,2,0.935,43,0.104,12,12,1,0,0,0
629,88,82,2,4,1,5,0.514,189,0.331,16,11,2,0,0,1
391,81,94,1,1,1,4,0.49,90,0.089,20,0,0,0,0,1
317,68,40,6,4,3,6,0.53,17,0.066,60,8,0,0,0,1
10,23,88,1,2,2,2,0.988,165,0.261,1,1,2,0,0,1
441,133,94,1,4,3,0,0.783,106,0.339,20,10,2,0,0,0
211,43,30,7,5,8,5,0.546,44,0.093,28,27,0,0,0,1
581,140,83,2,3,2,8,0.669,215,0.095,11,3,1,0,0,1
253,83,80,2,3,1,0,0.978,128,0.283,18,4,1,0,0,0
421,55,74,3,0,0,1,0.961,174,0.314,7,7,1,0,0,0
411,164,91,1,3,0,0,0.93,188,0.083,0,0,2,0,0,0
41,28,14,10,0,0,1,0.965,194,0.279,12,9,0,0,0,1
420,172,70,3,1,1,1,0.926,55,0.15,19,1,2,0,0,0
44,15,10,7,0,0,1,0.967,161,0.089,16,11,0,0,0,1
363,73,71,3,1,0,0,0.917,110,0.337,8,5,1,0,0,0
488,162,94,1,4,0,1,0.787,63,0.278,14,4,1,0,0,0
518,160,90,1,4,1,2,0.934,73,0.239,18,3,0,0,0,0
487,202,97,0,3,3,2,0.968,48,0.228,10,3,1,0,0,0
602,107,82,2,2,2,1,0.782,198,0.169,12,9,0,0,0,0
694,92,83,2,4,0,2,0.921,203,0.263,15,2,0,0,0,0
432,92,76,2,3,3,2,0.881,200,0.089,16,7,1,0,0,0
435,150,89,1,4,0,0,0.901,181,0.3,78,34,3,0,0,1
753,103,81,2,1,0,1,0.829,13,0.058,19,12,0,0,0,1
645,202,91,1,4,0,2,0.943,185,0.288,19,10,0,0,0,0
711,49,90,1,3,3,1,0.939,78,0.312,7,7,0,0,0,0
639,79,84,2,1,1,2,0.985,139,0.195,12,7,0,0,0,0
403,59,78,2,2,2,0,0.783,144,0.132,19,2,1,0,0,0
11,25,76,2,3,1,2,0.992,92,0.134,3,0,1,0,0,1
596,76,77,2,4,0,2,0.938,115,0.304,19,9,1,0,0,0
708,193,76,2,3,0,2,0.865,80,0.105,92,69,3,0,0,1
513,156,76,2,0,0,1,0.793,4,0.052,13,3,2,0,0,1
677,137,75,2,1,1,0,0.92,55,0.192,15,5,0,0,0,0
54,25,14,10,4,0,2,1.0,130,0.263,17,9,0,0,0,1
397,208,80,2,2,1,1,0.898,160,0.101,10,2,1,19,3,1
338,206,97,0,4,1,2,0.964,53,0.33,8,8,1,0,0,0
272,184,98,0,3,3,0,0.903,157,0.118,19,6,0,28,1,1
40,24,24,9,1,0,2,0.835,159,0.264,4,4,2,0,0,1
817,182,80,2,3,2,0,0.992,3,0.065,13,1,0,0,0,1
342,78,82,2,0,0,6,0.611,114,0.278,0,0,2,0,0,1
508,187,90,1,3,0,4,0.37,201,0.1,7,7,1,0,0,1
648,169,94,1,2,2,0,0.871,7,0.061,4,4,2,0,0,0
590,111,77,2,3,3,2,0.997,78,0.119,39,26,1,0,0,1
494,67,72,3,0,0,0,0.933,196,0.135,19,8,0,0,0,0
202,47,99,0,3,1,9,0.399,141,0.317,7,3,0,0,0,1
503,180,75,2,2,2,0,0.825,198,0.233,70,20,3,0,0,1
538,75,83,2,4,1,2,0.967,139,0.204,19,8,2,0,0,0
187,29,50,5,9,7,5,0.674,42,0.108,24,18,2,0,0,1
55,5,32,7,1,0,2,0.79,95,0.291,2,2,1,0,0,1
301,48,30,7,5,5,5,0.458,22,0.072,27,13,0,0,0,1
542,136,96,0,4,3,8,0.298,82,0.249,14,6,1,0,0,1
701,178,98,0,3,3,0,0.997,90,0.193,76,31,1,0,0,1
362,146,75,2,3,2,0,0.989,176,0.203,6,6,2,19,4,1
382,196,89,1,4,0,1,0.826,65,0.102,13,7,1,0,0,0
595,111,90,1,0,0,4,0.412,150,0.285,9,9,2,0,0,1
414,190,87,1,1,1,1,0.87,70,0.151,0,0,0,0,0,0
587,168,99,0,0,0,0,0.976,16,0.049,9,8,1,0,0,1
637,84,75,2,0,0,2,0.862,189,0.116,13,3,1,0,0,0
60,28,25,10,2,1,2,0.917,95,0.118,15,12,2,0,0,1
477,117,89,1,3,0,10,0.373,121,0.155,11,0,2,0,0,1
312,197,72,3,1,1,1,0.919,87,0.273,10,0,2,0,0,0
471,66,82,2,4,1,0,0.909,128,0.204,9,5,0,0,0,0
555,47,90,1,0,0,1,0.987,70,0.138,83,64,3,0,0,1
314,185,82,2,2,1,0,0.882,105,0.281,7,2,1,0,0,0
391,199,94,1,2,1,9,0.558,215,0.283,1,1,2,0,0,1
326,51,76,2,0,0,0,0.964,212,0.253,13,10,2,0,0,0
589,115,100,0,2,2,7,0.296,94,0.086,19,5,1,0,0,1
454,161,70,3,2,1,2,0.8,8,0.011,11,4,1,0,0,1
64,24,32,10,0,0,0,0.809,195,0.25,5,4,2,0,0,1
476,134,90,1,4,2,0,0.919,172,0.227,19,5,2,0,0,0
9,6,19,10,2,0,2,0.956,92,0.207,17,6,1,0,0,1
618,191,89,1,4,2,0,0.91,137,0.232,10,6,0,0,0,0
627,159,78,2,2,1,2,0.808,50,0.206,1,1,0,0,0,0
460,186,86,1,0,0,2,0.789,48,0.113,8,8,0,0,0,0
406,72,75,2,4,2,1,0.938,122,0.332,0,0,1,17,2,1
126,53,40,6,4,3,2,0.654,35,0.025,21,10,0,0,0,1
644,152,76,2,0,0,2,0.922,164,0.151,6,6,1,0,0,0
24,18,25,9,2,1,0,0.834,169,0.303,20,7,2,0,0,1
410,177,71,3,1,1,1,0.871,214,0.322,15,3,0,0,0,0
598,94,74,3,0,0,1,0.822,41,0.104,4,3,2,0,0,0
615,191,91,1,4,0,2,0.828,1,0.061,10,8,1,0,0,1
706,189,85,2,2,1,1,0.781,171,0.161,11,6,0,16,2,1
478,98,90,1,2,0,1,0.819,4,0.059,5,5,0,0,0,1
280,65,74,3,3,3,1,0.796,169,0.145,20,9,2,0,0,0
119,29,20,8,11,9,3,0.675,28,0.036,44,11,0,0,0,1
724,120,81,2,0,0,1,0.951,8,0.024,8,8,0,0,0,1
238,113,89,1,2,0,5,0.345,87,0.277,0,0,2,0,0,1
272,57,50,5,4,3,3,0.647,16,0.114,40,26,0,0,0,1
823,156,78,2,4,0,1,0.969,15,0.004,19,12,1,0,0,1
31,34,78,2,3,1,2,0.84,68,0.339,8,0,1,0,0,1
574,136,78,2,3,1,6,0.361,55,0.317,12,5,1,0,0,1
37,5,7,8,2,0,0,0.983,213,0.276,12,5,1,0,0,1
17,5,97,0,3,3,1,0.907,46,0.336,15,8,2,0,0,1
246,196,86,1,2,1,1,0.935,152,0.133,7,7,1,0,0,0
503,206,70,3,4,2,4,0.532,91,0.266,4,4,1,0,0,1
479,114,95,0,0,0,2,0.834,42,0.325,82,67,2,0,0,1
610,104,81,2,1,0,1,0.827,146,0.105,14,0,0,0,0,0
428,169,91,1,1,1,2,0.808,5,0.012,14,6,2,0,0,1
277,33,70,3,12,4,2,0.638,17,0.116,21,21,1,0,0,1
612,99,82,2,0,0,1,0.927,125,0.217,15,8,1,0,0,0
584,108,75,2,4,3,0,0.983,58,0.252,64,22,3,0,0,1
570,185,79,2,2,2,1,0.885,200,0.248,10,10,0,0,0,0
291,155,85,2,3,0,1,0.826,201,0.271,0,0,1,0,0,0
40,24,9,8,3,0,0,0.975,54,0.314,0,0,1,0,0,1
191,48,60,4,6,5,3,0.462,39,0.05,18,12,2,0,0,1
593,47,73,3,2,2,1,0.915,202,0.226,19,11,2,0,0,0
492,115,87,1,2,2,0,0.814,140,0.081,19,8,0,0,0,0
539,60,100,0,2,0,0,0.995,165,0.244,19,2,1,0,0,0
528,90,87,1,1,1,9,0.448,215,0.253,1,1,2,0,0,1
244,51,60,4,10,3,6,0.722,29,0.064,33,21,1,0,0,1
328,73,70,3,5,9,6,0.594,21,0.117,31,21,1,0,0,1
442,201,89,1,0,0,1,0.843,170,0.171,19,7,0,0,0,0
475,71,89,1,0,0,1,0.96,179,0.178,20,2,1,0,0,0
347,72,89,1,0,0,0,0.849,77,0.191,10,10,1,0,0,0
380,115,71,3,4,1,0,0.933,107,0.336,20,7,0,0,0,0
386,144,72,3,1,0,0,0.795,61,0.205,2,2,0,0,0,0
357,184,93,1,2,0,1,0.815,167,0.348,6,5,2,0,0,0
134,60,20,8,11,4,5,0.654,29,0.071,24,13,1,0,0,1
9,7,74,3,1,1,1,0.888,135,0.148,8,8,1,0,0,1
610,126,100,0,3,1,4,0.59,118,0.348,1,1,1,0,0,1
609,170,93,1,0,0,2,0.867,136,0.107,67,33,4,0,0,1
399,127,92,1,1,1,2,0.803,217,0.29,9,7,2,0,0,0
529,207,82,2,2,1,0,0.941,145,0.221,0,0,1,0,0,0
9,30,79,2,2,2,1,0.999,162,0.099,10,7,0,0,0,1
504,46,100,0,4,1,1,0.798,154,0.289,14,12,2,0,0,0
702,168,78,2,0,0,2,0.799,86,0.326,19,6,0,0,0,0
410,46,79,2,0,0,2,0.996,198,0.224,13,3,2,0,0,0
469,189,70,3,0,0,0,0.898,47,0.299,15,11,1,0,0,0
529,95,85,2,0,0,0,0.842,43,0.201,5,4,0,0,0,0
255,170,89,1,1,1,6,0.594,110,0.272,5,5,0,0,0,1
510,90,88,1,1,1,2,0.895,86,0.211,18,12,0,0,0,0
397,161,82,2,3,3,0,0.961,45,0.308,85,18,2,0,0,1
40,16,70,3,1,0,2,0.781,67,0.24,5,5,0,0,0,1
215,48,30,7,4,9,2,0.452,30,0.072,20,14,0,0,0,1
515,166,77,2,1,1,2,0.885,212,0.221,16,8,1,0,0,0
508,124,83,2,2,1,2,0.963,162,0.262,12,3,2,0,0,0
596,66,76,2,2,1,2,0.804,77,0.163,15,3,2,0,0,0
323,91,100,0,2,2,2,0.936,91,0.242,13,3,2,0,0,0
412,80,89,1,1,1,2,0.862,117,0.328,17,12,1,0,0,0
541,158,76,2,3,2,2,0.966,2,0.012,0,0,1,0,0,1
539,171,98,0,4,0,1,0.869,192,0.178,15,8,1,29,1,1
265,103,83,2,1,1,1,0.82,103,0.195,20,3,2,0,0,0
261,99,99,0,1,1,1,0.839,179,0.211,2,2,2,0,0,0
258,205,77,2,3,2,1,0.924,149,0.249,19,4,2,0,0,0
683,128,87,1,4,3,0,0.924,39,0.293,2,0,1,0,0,0
323,113,83,2,3,0,1,0.886,170,0.286,20,5,0,0,0,0
467,159,70,3,1,1,1,0.988,36,0.116,14,9,0,12,3,1
202,35,20,8,7,5,5,0.607,33,0.107,63,30,0,0,0,1
43,20,84,2,0,0,1,0.884,99,0.254,3,3,1,0,0,1
659,90,81,2,0,0,2,0.852,202,0.278,12,7,0,31,2,1
29,20,24,7,2,0,0,0.981,188,0.212,14,0,1,0,0,1
278,55,50,5,11,6,3,0.531,10,0.028,49,13,2,0,0,1
814,206,90,1,2,2,2,0.841,9,0.051,15,3,2,0,0,1
366,191,92,1,4,3,2,0.886,219,0.1,11,11,2,0,0,0
29,13,93,1,2,2,0,0.855,88,0.332,7,2,1,0,0,1
119,27,60,4,5,9,3,0.718,26,0.112,28,23,0,0,0,1
343,72,30,7,5,6,4,0.486,42,0.106,32,8,0,0,0,1
348,135,88,1,4,1,2,0.894,104,0.222,18,4,2,0,0,0
429,167,78,2,4,0,10,0.412,100,0.291,17,8,1,0,0,1
647,108,82,2,2,1,0,0.855,208,0.319,11,2,1,0,0,0
338,66,80,2,3,3,0,0.799,191,0.232,5,2,1,0,0,0
486,206,91,1,4,3,1,0.953,82,0.14,74,37,4,0,0,1
611,210,71,3,0,0,0,0.94,125,0.26,9,8,2,0,0,0
339,147,72,3,4,1,2,0.947,134,0.28,45,21,4,0,0,1
537,195,97,0,4,1,0,0.969,40,0.127,12,11,2,0,0,0
669,145,99,0,1,0,2,0.858,96,0.093,0,0,1,0,0,0
289,90,79,2,3,1,0,0.902,146,0.24,4,4,1,0,0,0
492,126,80,2,1,1,2,0.944,182,0.255,10,10,0,34,3,1
314,70,94,1,2,0,1,1.0,129,0.14,1,1,1,0,0,0
428,198,87,1,3,2,1,0.848,177,0.297,1,1,2,25,3,1
339,57,20,8,6,3,6,0.524,22,0.07,38,18,2,0,0,1
847,45,72,3,3,2,1,0.989,6,0.057,9,0,1,0,0,1
491,198,84,2,3,1,4,0.563,129,0.19,11,0,2,0,0,1
314,75,60,4,5,3,4,0.464,18,0.055,52,11,2,0,0,1
22,28,10,10,1,1,2,0.795,131,0.084,12,2,2,0,0,1
62,12,5,8,3,1,0,0.98,110,0.238,6,6,2,0,0,1
787,144,73,3,2,0,2,0.886,8,0.009,19,11,1,0,0,1
372,103,81,2,3,0,0,0.818,151,0.087,12,1,1,0,0,0
15,28,80,2,3,2,1,0.83,219,0.22,19,2,0,0,0,1
339,59,87,1,4,1,1,0.965,130,0.229,2,2,0,0,0,0
294,197,76,2,1,1,1,0.798,124,0.094,10,4,2,0,0,0
45,28,92,1,0,0,0,0.989,127,0.246,8,1,0,0,0,1
178,52,40,6,8,8,5,0.488,19,0.077,23,15,1,0,0,1
692,111,91,1,2,1,0,0.851,90,0.287,12,4,1,0,0,0
47,13,26,8,3,2,2,0.942,204,0.287,9,9,1,0,0,1
355,180,91,1,0,0,1,0.858,170,0.092,18,10,2,0,0,0
661,138,70,3,0,0,0,0.966,171,0.295,6,6,1,23,2,1
36,4,80,2,0,0,1,0.957,63,0.103,16,1,0,0,0,1
462,147,75,2,4,2,1,0.986,143,0.167,8,8,0,0,0,0
37,18,74,3,4,2,2,0.909,169,0.163,14,8,2,0,0,1
374,59,90,1,2,1,1,0.935,102,0.215,11,0,2,0,0,0
59,27,15,9,4,0,0,0.986,79,0.152,14,12,0,0,0,1
620,204,84,2,1,1,2,0.974,186,0.245,13,4,2,0,0,0
752,90,94,1,4,3,1,0.801,13,0.052,10,5,2,0,0,1
523,65,71,3,0,0,2,0.872,124,0.095,12,3,1,0,0,0
557,77,87,1,2,0,0,0.926,118,0.081,15,6,1,0,0,0
295,116,95,0,0,0,0,0.937,156,0.134,9,3,2,0,0,0
138,77,60,4,7,6,2,0.588,8,0.096,18,9,2,0,0,1
520,126,80,2,0,0,2,0.873,116,0.318,90,30,4,0,0,1
599,69,94,1,4,3,10,0.577,129,0.247,18,0,1,0,0,1
29,15,13,9,4,1,2,0.787,101,0.277,2,0,0,0,0,1
438,87,90,1,3,3,0,0.907,86,0.168,44,44,3,0,0,1
288,148,70,3,4,0,4,0.642,140,0.081,14,6,1,0,0,1
664,148,84,2,2,0,1,0.815,144,0.141,19,5,2,0,0,0
41,4,32,7,4,0,0,0.91,197,0.328,19,3,1,0,0,1
302,155,98,0,0,0,1,0.826,196,0.257,9,0,2,0,0,0
687,102,93,1,4,0,0,0.818,5,0.008,13,4,1,0,0,1
16,23,34,8,2,2,0,0.926,151,0.196,2,1,1,0,0,1
108,70,70,3,8,8,2,0.661,38,0.024,31,8,1,0,0,1
26,24,75,2,0,0,1,0.811,144,0.273,14,12,2,0,0,1
280,176,88,1,4,0,1,0.887,80,0.225,7,7,2,0,0,0
43,24,85,2,0,0,0,0.94,129,0.281,9,9,0,0,0,1
311,150,74,3,4,0,1,0.969,81,0.145,9,6,1,0,0,0
313,60,30,7,10,3,3,0.572,21,0.085,53,16,0,0,0,1
569,135,85,2,2,0,1,0.809,14,0.0,16,4,2,0,0,1
384,179,94,1,4,2,1,0.824,39,0.321,11,7,2,0,0,0
605,80,83,2,3,2,1,0.934,153,0.14,20,3,1,0,0,0
301,111,93,1,4,2,8,0.404,172,0.202,20,5,1,0,0,1
233,159,87,1,3,3,4,0.408,106,0.25,3,3,0,0,0,1
378,133,90,1,1,1,2,0.931,153,0.254,18,9,1,0,0,0
508,101,83,2,0,0,2,0.839,170,0.106,3,3,2,0,0,0
518,165,97,0,2,0,2,0.781,163,0.283,10,6,2,0,0,0
381,200,93,1,0,0,6,0.455,176,0.187,2,1,1,0,0,1
682,197,73,3,0,0,2,0.99,39,0.249,10,3,2,0,0,0
294,95,76,2,0,0,2,0.88,81,0.299,47,43,2,0,0,1
695,175,85,2,3,2,0,0.857,71,0.322,8,6,1,34,2,1
531,134,88,1,1,0,1,0.97,211,0.292,16,6,2,0,0,0
501,125,99,0,4,2,4,0.461,212,0.137,6,3,1,0,0,1
64,15,4,10,0,0,1,0.889,123,0.085,6,2,0,0,0,1
551,132,71,3,0,0,7,0.287,157,0.301,4,4,2,0,0,1
404,67,81,2,0,0,2,0.789,98,0.149,16,5,2,0,0,0
566,189,76,2,0,0,0,0.98,122,0.248,3,3,2,0,0,0
223,152,86,1,3,2,10,0.644,35,0.334,18,4,2,0,0,1
46,15,16,8,2,2,1,0.814,188,0.317,13,3,1,0,0,1
388,71,96,0,2,2,1,0.866,188,0.174,86,23,3,0,0,1
17,27,9,8,1,1,2,0.821,188,0.178,20,0,0,0,0,1
413,88,78,2,1,1,0,0.931,201,0.289,5,5,1,17,2,1
523,174,71,3,0,0,0,0.867,119,0.161,76,37,3,0,0,1
711,157,70,3,4,1,1,0.956,41,0.193,2,2,2,0,0,0
504,187,98,0,3,2,1,0.797,115,0.331,14,7,0,0,0,0
330,113,77,2,0,0,1,0.827,200,0.135,16,3,2,0,0,0
18,7,27,9,1,0,2,0.89,220,0.112,4,4,2,0,0,1
18,8,78,2,3,1,1,0.808,92,0.213,2,2,2,0,0,1
22,30,74,3,1,1,0,0.913,188,0.103,11,7,0,0,0,1
616,129,79,2,3,2,0,0.953,216,0.115,10,4,1,0,0,0
283,82,82,2,2,2,2,0.987,134,0.32,15,0,0,0,0,0
28,19,17,9,0,0,1,0.837,207,0.217,10,9,0,0,0,1
28,7,29,8,3,2,0,0.938,77,0.314,18,8,2,0,0,1
476,208,94,1,0,0,2,0.791,108,0.27,13,3,1,0,0,0
690,98,97,0,4,1,0,0.98,122,0.141,12,9,2,0,0,0
539,123,98,0,3,0,1,0.924,9,0.068,8,8,2,0,0,1
593,166,93,1,2,2,9,0.523,137,0.092,3,2,1,0,0,1
36,7,81,2,4,2,2,0.991,207,0.29,18,4,2,0,0,1
440,189,72,3,2,0,2,0.967,172,0.338,5,1,0,0,0,0
57,5,5,10,3,3,1,0.927,125,0.334,8,0,2,0,0,1
498,65,73,3,1,1,6,0.34,78,0.21,9,8,2,0,0,1
59,4,32,9,3,2,1,0.99,35,0.203,19,12,2,0,0,1
388,56,71,3,4,1,2,0.857,141,0.082,17,4,1,0,0,0
43,31,88,1,2,2,0,0.845,211,0.183,4,4,0,0,0,0
711,209,89,1,2,1,0,0.952,139,0.268,0,0,2,0,0,0
457,118,74,3,2,2,0,0.983,181,0.096,0,0,1,0,0,0
28,11,78,2,1,1,0,0.92,216,0.316,15,7,0,0,0,1
40,11,5,9,2,2,0,0.885,38,0.169,8,0,1,0,0,1
611,99,99,0,4,2,5,0.655,145,0.212,6,6,0,0,0,1
17,29,91,1,2,2,0,0.883,62,0.224,19,3,0,0,0,1
597,137,85,2,0,0,0,0.886,148,0.195,7,4,2,0,0,0
30,7,16,9,3,2,0,0.967,159,0.147,9,5,2,0,0,1
577,80,70,3,1,1,1,0.956,1,0.029,7,4,1,0,0,1
242,186,79,2,4,0,6,0.345,170,0.28,18,10,1,0,0,1
31,9,34,7,1,1,1,0.828,209,0.247,15,8,2,0,0,1
431,75,73,3,3,1,1,0.926,63,0.09,13,8,1,0,0,0
893,74,97,0,4,1,2,0.988,13,0.064,6,4,1,0,0,1
642,45,99,0,0,0,1,0.885,108,0.178,12,1,1,0,0,0
283,200,100,0,3,0,0,0.917,189,0.31,4,4,0,0,0,0
666,126,90,1,1,1,0,0.958,2,0.021,11,1,0,0,0,1
253,51,40,6,8,9,2,0.629,32,0.103,19,18,2,0,0,1
51,4,11,7,3,2,1,0.843,50,0.271,5,4,0,0,0,1
255,129,95,0,3,0,0,0.922,170,0.273,18,4,1,0,0,0
362,76,91,1,4,1,0,0.87,174,0.242,7,3,0,0,0,0
307,166,94,1,1,1,1,0.794,179,0.2,12,8,2,0,0,0
376,84,83,2,2,0,0,0.985,78,0.114,0,0,0,0,0,0
258,205,93,1,2,1,1,0.926,159,0.138,4,0,1,0,0,0
283,146,96,0,0,0,1,0.835,210,0.307,96,59,2,0,0,1
284,129,99,0,3,0,0,0.813,114,0.14,11,8,2,0,0,0
435,145,86,1,3,1,10,0.436,97,0.137,12,2,0,0,0,1
449,82,72,3,4,0,7,0.418,105,0.262,4,4,0,0,0,1
250,116,97,0,2,2,0,0.895,143,0.198,8,5,2,0,0,0
351,45,88,1,1,0,1,0.966,83,0.23,11,2,0,0,0,0
333,68,92,1,4,2,2,0.966,68,0.307,11,4,0,0,0,0
630,76,88,1,1,1,1,0.783,209,0.133,11,3,0,0,0,0
588,124,70,3,3,1,0,0.882,66,0.163,7,7,0,0,0,0
35,32,79,2,3,0,2,0.827,123,0.091,11,1,2,0,0,0
429,58,87,1,3,2,2,0.829,11,0.028,14,2,1,0,0,1
426,164,74,3,1,1,0,0.843,138,0.155,8,7,0,0,0,0
339,78,40,6,4,4,2,0.461,44,0.09,45,12,2,0,0,1
12,30,98,0,0,0,1,0.956,199,0.174,20,6,2,0,0,1
649,137,76,2,3,3,1,0.786,139,0.236,9,3,0,0,0,0
505,83,71,3,0,0,2,0.815,141,0.172,0,0,2,0,0,0
383,80,81,2,1,1,0,0.916,62,0.205,10,9,1,0,0,0
715,163,100,0,2,1,0,0.993,188,0.221,18,10,0,0,0,0
569,103,99,0,4,1,4,0.635,81,0.237,4,4,2,0,0,1
11,29,71,3,4,0,1,0.821,99,0.344,8,1,0,0,0,1
613,77,74,3,2,2,1,0.951,125,0.159,96,40,3,0,0,1
32,6,82,2,0,0,2,0.919,75,0.307,20,5,1,0,0,1
702,94,94,1,3,2,0,0.872,88,0.202,8,8,0,0,0,0
529,195,84,2,0,0,0,0.965,86,0.258,14,11,2,0,0,0
425,177,88,1,1,0,2,0.872,213,0.14,11,11,2,0,0,0
47,5,35,8,1,1,0,0.998,214,0.192,20,0,0,0,0,1
515,210,91,1,3,1,8,0.344,147,0.206,14,2,0,0,0,1
39,10,89,1,3,3,0,0.858,212,0.305,16,10,2,0,0,1
398,129,83,2,3,1,1,0.975,82,0.337,20,6,2,0,0,0
550,171,99,0,3,3,9,0.428,127,0.082,8,8,2,0,0,1
244,181,82,2,4,0,0,0.984,35,0.108,15,6,1,0,0,0
601,116,90,1,1,1,1,0.895,146,0.26,15,5,0,0,0,0
48,11,31,10,4,2,0,0.796,204,0.269,5,4,0,0,0,1
101,77,50,5,12,5,3,0.553,35,0.074,28,28,0,0,0,1
480,130,72,3,4,2,2,0.949,171,0.291,42,24,2,0,0,1
502,105,71,3,0,0,2,0.812,97,0.162,13,9,1,0,0,0
449,172,97,0,0,0,0,0.882,164,0.247,14,9,2,0,0,0
314,109,96,0,4,0,0,0.949,69,0.316,3,3,1,0,0,0
345,132,87,1,3,2,2,0.972,103,0.275,0,0,1,0,0,0
42,17,27,9,2,2,2,0.913,122,0.2,17,10,0,0,0,1
627,49,92,1,2,2,1,0.991,206,0.162,7,7,2,0,0,0
713,91,71,3,0,0,2,0.803,7,0.041,10,9,2,0,0,1
550,50,83,2,4,2,1,0.939,217,0.286,0,0,2,0,0,0
584,178,76,2,3,0,2,0.9,140,0.267,16,9,1,0,0,0
20,4,84,2,2,2,2,0.963,163,0.129,12,9,0,0,0,1
349,59,40,6,11,6,6,0.739,30,0.111,44,26,2,0,0,1
602,201,78,2,4,1,1,0.893,194,0.324,3,3,1,13,4,1
539,206,91,1,4,2,5,0.608,216,0.169,0,0,0,0,0,1
304,187,70,3,2,2,0,0.927,56,0.215,2,2,1,0,0,0
627,195,72,3,3,0,1,0.903,206,0.177,106,36,3,0,0,1
304,36,20,8,5,9,5,0.488,37,0.061,22,20,1,0,0,1
381,205,91,1,1,1,2,0.875,115,0.264,11,1,1,0,0,0
355,50,87,1,1,0,0,0.863,56,0.167,5,5,2,0,0,0
356,130,76,2,3,3,0,0.983,100,0.16,10,5,0,0,0,0
302,50,78,2,0,0,0,0.881,141,0.186,2,2,0,0,0,0
44,12,28,10,4,1,2,0.952,46,0.342,13,0,1,0,0,1
342,126,81,2,1,1,5,0.415,158,0.102,17,9,2,0,0,1
651,194,86,1,4,3,2,0.834,66,0.118,16,10,2,0,0,0
645,201,84,2,3,0,7,0.628,105,0.298,17,1,1,0,0,1
455,71,75,2,3,0,0,0.911,66,0.104,1,1,2,33,4,1
367,195,85,2,0,0,2,0.909,91,0.244,3,0,2,0,0,0
658,172,100,0,4,1,1,0.811,82,0.198,46,35,1,0,0,1
421,109,90,1,0,0,0,0.812,65,0.32,1,1,2,26,2,1
492,131,98,0,2,2,0,0.968,1,0.034,7,0,2,0,0,1
703,107,87,1,0,0,0,0.886,107,0.185,4,4,2,0,0,0
604,105,99,0,1,0,1,0.92,194,0.343,70,45,3,0,0,1
347,50,82,2,1,0,0,0.979,193,0.21,20,10,2,18,3,1
318,71,81,2,0,0,0,0.784,191,0.321,19,6,0,0,0,0
380,141,70,3,2,2,1,0.842,138,0.126,10,5,1,0,0,0
229,182,95,0,2,0,6,0.332,70,0.103,11,9,1,0,0,1
190,33,20,8,6,7,2,0.539,30,0.042,48,14,0,0,0,1
804,199,82,2,2,2,1,0.949,15,0.02,16,8,1,0,0,1
627,96,96,0,2,0,0,0.999,120,0.268,17,4,1,0,0,0
522,196,99,0,4,2,1,0.817,127,0.257,5,5,1,0,0,0
379,195,98,0,2,2,9,0.261,169,0.33,10,0,0,0,0,1
381,57,81,2,1,1,2,0.868,86,0.122,7,7,0,0,0,0
276,166,71,3,0,0,2,0.918,49,0.266,13,12,0,0,0,0
574,95,91,1,0,0,0,0.848,116,0.258,58,36,2,0,0,1
576,177,73,3,4,2,1,0.881,114,0.325,5,5,0,0,0,0
33,26,92,1,2,0,0,0.826,198,0.16,16,6,0,0,0,1
577,184,100,0,3,1,1,0.826,116,0.348,6,6,1,0,0,0
328,91,93,1,1,1,2,0.792,196,0.201,10,7,0,0,0,0
551,207,75,2,4,1,2,0.984,213,0.148,0,0,2,0,0,0
13,7,72,3,4,3,2,0.923,122,0.108,14,9,0,0,0,1
260,148,86,1,1,0,2,0.781,194,0.345,11,1,0,0,0,0
610,93,89,1,3,0,2,0.892,9,0.047,19,6,2,0,0,1
361,46,92,1,4,2,1,0.834,92,0.163,19,1,1,0,0,0
248,194,97,0,4,1,0,0.985,156,0.098,12,9,0,0,0,0
506,54,78,2,1,0,0,0.78,176,0.111,3,3,1,0,0,0
548,192,88,1,4,3,2,0.789,74,0.231,6,6,1,0,0,0
297,96,78,2,2,2,0,0.989,216,0.285,8,4,1,0,0,0
401,68,87,1,4,0,2,0.961,112,0.288,10,0,0,0,0,0
36,21,83,2,1,1,0,0.895,81,0.126,2,2,0,0,0,1
321,69,94,1,4,3,1,0.882,141,0.236,8,6,1,0,0,0
346,183,80,2,0,0,1,0.85,108,0.163,9,4,2,0,0,0
